1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.0625	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.0625	0.34375	0.375


1.0625	0.34375	0.375
1.0625	0.34375	0.375


1.0625	0.34375	0.375
1.03125	0.34375	0.375


1.0625	0.34375	0.375
1.0625	0.34375	0.375


1.0625	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.375	0.375


1.03125	0.375	0.375
1.03125	0.375	0.375


1.03125	0.375	0.375
1.03125	0.34375	0.375


1.03125	0.375	0.375
1.03125	0.375	0.375


1.03125	0.375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.0625	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.0625	0.34375	0.375
1.0625	0.375	0.375


1.0625	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.375	0.375
1.0625	0.375	0.375


1.03125	0.375	0.375
1.03125	0.34375	0.375


1.0625	0.375	0.375
1.0625	0.375	0.375


1.0625	0.375	0.375
1.0625	0.34375	0.375


1.0625	0.375	0.375
1.0625	0.375	0.375


1.0625	0.375	0.375
1.03125	0.375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.40625


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.40625


1.03125	0.34375	0.40625
1.03125	0.34375	0.40625


1.03125	0.34375	0.40625
1.03125	0.34375	0.375


1.03125	0.34375	0.40625
1.03125	0.34375	0.40625


1.03125	0.34375	0.40625
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.0625	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.40625


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.40625
1.0625	0.34375	0.40625


1.03125	0.34375	0.40625
1.03125	0.34375	0.375


1.0625	0.34375	0.375
1.0625	0.34375	0.40625


1.0625	0.34375	0.375
1.03125	0.34375	0.375


1.0625	0.34375	0.40625
1.0625	0.34375	0.40625


1.0625	0.34375	0.40625
1.03125	0.34375	0.40625


1.0625	0.34375	0.40625
1.0625	0.34375	0.40625


1.0625	0.34375	0.40625
1.0625	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.40625


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.375
1.03125	0.375	0.375


1.03125	0.34375	0.375
1.03125	0.34375	0.375


1.03125	0.34375	0.40625
1.03125	0.375	0.40625


1.03125	0.34375	0.40625
1.03125	0.34375	0.375


1.03125	0.375	0.375
1.03125	0.375	0.40625


1.03125	0.375	0.375
1.03125	0.34375	0.375


1.03125	0.375	0.40625
1.03125	0.375	0.40625


1.03125	0.375	0.40625
1.03125	0.375	0.375


1.03125	0.375	0.40625
1.03125	0.375	0.40625


1.03125	0.375	0.40625
1.03125	0.34375	0.40625


1.03125	0.34375	0.40625
1.03125	0.34375	0.40625


1.03125	0.34375	0.40625
1.0625	0.34375	0.40625


1.03125	0.34375	0.40625
