32772	4.53591e-06	5.156250e-01	5.156250e-01	1.562500e-02	0	0	0	0	0
32773	5.036938e-06	5.468750e-01	5.156250e-01	1.562500e-02	0	0	0	0	0
32774	4.159984e-06	5.156250e-01	5.468750e-01	1.562500e-02	0	0	0	0	0
32775	4.234943e-06	5.468750e-01	5.468750e-01	1.562500e-02	0	0	0	0	0
32776	4.211496e-06	5.156250e-01	5.156250e-01	4.687500e-02	0	0	0	0	0
32777	4.181579e-06	5.468750e-01	5.156250e-01	4.687500e-02	0	0	0	0	0
32778	4.324351e-06	5.156250e-01	5.468750e-01	4.687500e-02	0	0	0	0	0
32779	3.834225e-06	5.468750e-01	5.468750e-01	4.687500e-02	0	0	0	0	0
32780	4.116950e-06	5.156250e-01	5.156250e-01	5.156250e-01	0	0	0	0	0
32781	3.853112e-06	5.468750e-01	5.156250e-01	5.156250e-01	0	0	0	0	0
32782	3.901071e-06	5.156250e-01	5.468750e-01	5.156250e-01	0	0	0	0	0
32783	4.133136e-06	5.468750e-01	5.468750e-01	5.156250e-01	0	0	0	0	0
32784	3.382717e-06	5.156250e-01	5.156250e-01	5.468750e-01	0	0	0	0	0
32785	3.450217e-06	5.468750e-01	5.156250e-01	5.468750e-01	0	0	0	0	0
32786	3.962952e-06	5.156250e-01	5.468750e-01	5.468750e-01	0	0	0	0	0
32787	3.808430e-06	5.468750e-01	5.468750e-01	5.468750e-01	0	0	0	0	0
32788	4.140373e-06	7.656250e-01	5.156250e-01	1.562500e-02	0	0	0	0	0
32789	4.185256e-06	7.968750e-01	5.156250e-01	1.562500e-02	0	0	0	0	0
32790	4.225143e-06	7.656250e-01	5.468750e-01	1.562500e-02	0	0	0	0	0
32791	4.054864e-06	7.968750e-01	5.468750e-01	1.562500e-02	0	0	0	0	0
32792	4.659913e-06	7.656250e-01	5.156250e-01	4.687500e-02	0	0	0	0	0
32793	4.695071e-06	7.968750e-01	5.156250e-01	4.687500e-02	0	0	0	0	0
32794	4.684574e-06	7.656250e-01	5.468750e-01	4.687500e-02	0	0	0	0	0
32795	4.063761e-06	7.968750e-01	5.468750e-01	4.687500e-02	0	0	0	0	0
32796	3.991245e-06	7.656250e-01	5.156250e-01	5.156250e-01	0	0	0	0	0
32797	4.219153e-06	7.968750e-01	5.156250e-01	5.156250e-01	0	0	0	0	0
32798	4.013380e-06	7.656250e-01	5.468750e-01	5.156250e-01	0	0	0	0	0
32799	3.917213e-06	7.968750e-01	5.468750e-01	5.156250e-01	0	0	0	0	0
32800	4.431786e-06	7.656250e-01	5.156250e-01	5.468750e-01	0	0	0	0	0
32801	3.928352e-06	7.968750e-01	5.156250e-01	5.468750e-01	0	0	0	0	0
32802	3.959813e-06	7.656250e-01	5.468750e-01	5.468750e-01	0	0	0	0	0
32803	3.903067e-06	7.968750e-01	5.468750e-01	5.468750e-01	0	0	0	0	0
32804	3.896347e-06	5.156250e-01	7.656250e-01	1.562500e-02	0	0	0	0	0
32805	4.332553e-06	5.468750e-01	7.656250e-01	1.562500e-02	0	0	0	0	0
32806	4.160814e-06	5.156250e-01	7.968750e-01	1.562500e-02	0	0	0	0	0
32807	4.164051e-06	5.468750e-01	7.968750e-01	1.562500e-02	0	0	0	0	0
32808	4.270174e-06	5.156250e-01	7.656250e-01	4.687500e-02	0	0	0	0	0
32809	4.706003e-06	5.468750e-01	7.656250e-01	4.687500e-02	0	0	0	0	0
32810	3.762003e-06	5.156250e-01	7.968750e-01	4.687500e-02	0	0	0	0	0
32811	3.908148e-06	5.468750e-01	7.968750e-01	4.687500e-02	0	0	0	0	0
32812	4.263077e-06	5.156250e-01	7.656250e-01	5.156250e-01	0	0	0	0	0
32813	3.850063e-06	5.468750e-01	7.656250e-01	5.156250e-01	0	0	0	0	0
32814	3.548596e-06	5.156250e-01	7.968750e-01	5.156250e-01	0	0	0	0	0
32815	3.994831e-06	5.468750e-01	7.968750e-01	5.156250e-01	0	0	0	0	0
32816	4.087263e-06	5.156250e-01	7.656250e-01	5.468750e-01	0	0	0	0	0
32817	4.014574e-06	5.468750e-01	7.656250e-01	5.468750e-01	0	0	0	0	0
32818	3.733568e-06	5.156250e-01	7.968750e-01	5.468750e-01	0	0	0	0	0
32819	3.417573e-06	5.468750e-01	7.968750e-01	5.468750e-01	0	0	0	0	0
32820	4.846368e-06	7.656250e-01	7.656250e-01	1.562500e-02	0	0	0	0	0
